Date, Prices (EUR_MWh), Generation forecast (FR), System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Grid load forecast (BE) (MW)
2020-01-13 21:00,27.79,65488,67488,3024,10718
2020-01-13 22:00,27.23,63750,64235,3099,10449
2020-01-13 23:00,25,62682,67438,3149,10641
2020-01-14 00:00,23.66,59927,65649,3176,9903
2020-01-14 01:00,19.02,57709,61360,3135,9373
2020-01-14 02:00,14.61,56349,61546,3144,8950
2020-01-14 03:00,8.93,54280,58416,3154,8707
2020-01-14 04:00,8.24,54130,56480,3166,8700
2020-01-14 05:00,17.29,55670,57243,3159,8986
2020-01-14 06:00,27.47,60905,61244,3084,9973
2020-01-14 07:00,34.95,66064,68696,3066,11137
2020-01-14 08:00,38.43,68237,73341,2980,11661
2020-01-14 09:00,39.73,68415,72898,2861,11661
2020-01-14 10:00,40.01,68625,72784,2782,11765
2020-01-14 11:00,40.03,67805,72407,2783,11737
2020-01-14 12:00,37.35,67105,72343,2812,11592
2020-01-14 13:00,32.26,66102,72296,2822,11557
2020-01-14 14:00,34.49,64816,68677,2858,11453
2020-01-14 15:00,32.99,64070,66231,2917,11382
2020-01-14 16:00,32.69,63411,65397,3081,11455
2020-01-14 17:00,38.71,65211,66239,3199,12112
2020-01-14 18:00,37.69,66931,70839,3255,12362
2020-01-14 19:00,35.03,67475,74182,3271,11838
2020-01-14 20:00,30.63,64662,70582,3271,11252
2020-01-14 21:00,32,62694,65796,3265,10648
2020-01-14 22:00,29.9,62098,61979,3254,10265
2020-01-14 23:00,29.46,61222,64931,3074,10374
2020-01-15 00:00,23.79,58388,62764,3007,9854
2020-01-15 01:00,19.3,56104,58675,2957,9188
2020-01-15 02:00,15.96,55336,58624,2922,8796
2020-01-15 03:00,11.06,53649,55418,3093,8440
2020-01-15 04:00,10.52,52690,53674,3081,8387
2020-01-15 05:00,19.15,54444,54916,3069,8851
2020-01-15 06:00,28.56,58884,58707,3073,9864
2020-01-15 07:00,38.34,63586,66025,3082,10971
2020-01-15 08:00,38.88,66103,70782,3089,11614
2020-01-15 09:00,36.34,65805,71263,3108,11674
2020-01-15 10:00,31.67,65009,71418,3133,11683
2020-01-15 11:00,32.16,64720,70783,3143,11700
2020-01-15 12:00,30.64,64679,71504,3119,11644
2020-01-15 13:00,30,64721,71158,3057,11642
2020-01-15 14:00,35,65078,68273,2932,11555
2020-01-15 15:00,34.46,65709,66007,2845,11614
2020-01-15 16:00,36.54,66930,65072,2572,11625
2020-01-15 17:00,45.68,69201,65919,2214,12110
2020-01-15 18:00,44.9,70273,71149,2241,12366
2020-01-15 19:00,44.21,71140,74208,2108,11959
2020-01-15 20:00,35.64,69223,70757,1958,11411
2020-01-15 21:00,31.3,67071,65885,1855,10737
2020-01-15 22:00,34.47,65357,62429,1831,10370
2020-01-15 23:00,31.38,64689,65433,1792,10436
2020-01-16 00:00,29.71,62387,63535,1650,9710
2020-01-16 01:00,31.12,60652,59401,1755,9152
2020-01-16 02:00,30.67,60603,59598,1564,8741
2020-01-16 03:00,29.96,58859,56603,1674,8689
2020-01-16 04:00,29.72,58973,55073,1580,8717
2020-01-16 05:00,31.01,60202,56123,1444,9037
2020-01-16 06:00,38.57,65129,59782,1316,10030
2020-01-16 07:00,45.31,69294,66868,1277,11037
2020-01-16 08:00,52.4,71893,71663,1443,11577
2020-01-16 09:00,47,71185,71031,1538,11644
2020-01-16 10:00,43.51,70526,70707,1694,11625
2020-01-16 11:00,42.1,69349,69798,1892,11646
2020-01-16 12:00,40.27,68129,69771,2012,11561
2020-01-16 13:00,40.23,68014,69017,2067,11513
2020-01-16 14:00,38.53,66660,65689,2122,11387
2020-01-16 15:00,36.82,65704,63170,2172,11372
2020-01-16 16:00,37.78,65802,61677,2279,11375
2020-01-16 17:00,41.72,67335,62019,2391,11817
2020-01-16 18:00,42.95,68352,66788,2526,12090
2020-01-16 19:00,39.55,68405,70527,2645,11679
2020-01-16 20:00,34.06,65903,67475,2728,11032
2020-01-16 21:00,31.14,63152,63457,2769,10444
2020-01-16 22:00,31.6,61539,60267,2788,10282
2020-01-16 23:00,30.6,61205,63279,2789,10397
2020-01-17 00:00,27.52,59680,61824,2766,9866
2020-01-17 01:00,27.41,57532,58566,2686,9470
2020-01-17 02:00,26.78,57543,58761,2611,9045
2020-01-17 03:00,25.71,57011,55496,2485,8893
2020-01-17 04:00,26.01,57075,53983,2391,8833
2020-01-17 05:00,27.97,58248,54697,2336,9141
2020-01-17 06:00,31.09,62921,58180,2362,10066
2020-01-17 07:00,40.25,67197,65205,2398,11075
2020-01-17 08:00,43.8,69204,69760,2324,11638
2020-01-17 09:00,43.19,69436,69908,1977,11649
2020-01-17 10:00,43.97,69316,70015,1623,11526
2020-01-17 11:00,43.8,68176,69539,1867,11594
2020-01-17 12:00,41.37,67243,69304,2061,11513
2020-01-17 13:00,39.98,67030,69476,1933,11454
2020-01-17 14:00,39.04,66436,65652,1710,11317
2020-01-17 15:00,40.07,66345,63622,1563,11249
2020-01-17 16:00,41.72,66788,62967,1772,11223
2020-01-17 17:00,44.63,68749,63910,1552,11668
2020-01-17 18:00,46,70955,69105,1767,11844
2020-01-17 19:00,44.66,71380,71776,1621,11473
2020-01-17 20:00,40.99,68856,68971,1631,10928
2020-01-17 21:00,33.9,66738,64788,1633,10322
2020-01-17 22:00,33.38,64757,62318,1911,10126
2020-01-17 23:00,33,64738,65981,1959,10336
2020-01-18 00:00,28.44,62446,64626,1977,9995
2020-01-18 01:00,27.7,60042,60477,1302,9368
2020-01-18 02:00,27.92,59178,60245,1313,8985
2020-01-18 03:00,25.96,56605,56762,1546,8588
2020-01-18 04:00,26.01,55667,55264,1790,8427
2020-01-18 05:00,26.55,55834,54965,1719,8439
2020-01-18 06:00,28.31,59684,56843,1729,8641
2020-01-18 07:00,30.98,60615,59703,1581,8946
2020-01-18 08:00,33.49,62532,62674,1302,9589
2020-01-18 09:00,38.71,63477,64769,1441,10117
2020-01-18 10:00,42.35,64481,66072,1463,10428
2020-01-18 11:00,42.34,64230,65394,1408,10526
2020-01-18 12:00,39.47,64154,66467,1396,10630
2020-01-18 13:00,37.75,63785,66970,1400,10389
2020-01-18 14:00,35.17,62751,61928,1409,10168
2020-01-18 15:00,35.47,62719,59452,1227,10107
2020-01-18 16:00,37.41,62594,58752,1247,10040
2020-01-18 17:00,41.3,63780,60422,1106,10568
2020-01-18 18:00,43.04,65397,66012,1103,10990
2020-01-18 19:00,41.91,65889,69504,1206,10666
2020-01-18 20:00,40.33,65292,67889,1072,10109
2020-01-18 21:00,35.13,63687,64980,1079,9700
2020-01-18 22:00,38.22,63065,62633,1199,9418
2020-01-18 23:00,33.91,62852,66600,1297,9831
2020-01-19 00:00,33.2,60561,65891,1369,9451
2020-01-19 01:00,30.8,58516,62159,1108,8983
2020-01-19 02:00,29.54,58225,61905,1271,8508
2020-01-19 03:00,28.79,57395,58742,1528,8217
2020-01-19 04:00,27.71,57587,56688,1686,8064
2020-01-19 05:00,27.26,56761,56097,1589,8081
2020-01-19 06:00,27.82,57112,57575,1821,8316
2020-01-19 07:00,30.01,57182,59173,1827,8546
2020-01-19 08:00,31.7,58659,61372,1798,8892
2020-01-19 09:00,35.2,61273,63149,1755,9349
2020-01-19 10:00,35.2,62648,65592,1744,9663
2020-01-19 11:00,34.47,62445,66551,1751,9952
2020-01-19 12:00,33.36,62256,68166,1561,10207
2020-01-19 13:00,29.9,60361,68812,1714,10047
2020-01-19 14:00,28.6,59120,63417,1686,9719
2020-01-19 15:00,29.47,58836,60572,1496,9527
2020-01-19 16:00,29.99,59652,59304,1385,9575
2020-01-19 17:00,36.85,63156,60302,1402,10088
2020-01-19 18:00,44.24,66290,65718,1382,10653
2020-01-19 19:00,43.89,68113,70907,1190,10628
2020-01-19 20:00,41.14,67430,69771,887,10362
2020-01-19 21:00,36.74,66175,67397,990,9925
2020-01-19 22:00,40,64974,64582,848,9727
2020-01-19 23:00,36.15,64530,68566,677,9997
2020-01-20 00:00,34.24,63060,67607,566,9527
2020-01-20 01:00,34.01,62062,64943,304,9107
2020-01-20 02:00,33.08,61971,65204,182,8712
2020-01-20 03:00,32.1,60941,62709,142,8641
2020-01-20 04:00,31.5,60439,61241,128,8533
2020-01-20 05:00,33.89,62400,62488,126,9132
2020-01-20 06:00,45.63,66329,67152,129,10203
2020-01-20 07:00,54.29,71276,75208,144,11326
2020-01-20 08:00,59.68,73275,80411,109,12049
2020-01-20 09:00,57.01,73249,80668,83,12117
2020-01-20 10:00,50.63,72782,80378,74,12090
2020-01-20 11:00,48.17,71669,80002,65,12054
2020-01-20 12:00,43.96,70154,79822,60,11804
2020-01-20 13:00,43.02,69112,79264,58,11693
2020-01-20 14:00,43.11,68363,76019,57,11481
2020-01-20 15:00,44.83,68169,73027,65,11478
2020-01-20 16:00,46,69032,71835,71,11549
2020-01-20 17:00,55.91,69827,72866,75,12063
2020-01-20 18:00,57.05,72117,78178,83,12482
2020-01-20 19:00,54.02,72880,82833,101,12142
2020-01-20 20:00,48.68,70701,79620,115,11439
2020-01-20 21:00,44.88,68831,74587,124,10879
2020-01-20 22:00,41.62,67093,70868,128,10628
2020-01-20 23:00,41.63,67086,74497,128,10796
2020-01-21 00:00,35.28,64145,73057,125,10386
2020-01-21 01:00,34.82,62507,68480,97,9847
2020-01-21 02:00,35.52,62439,69324,101,9443
2020-01-21 03:00,34.24,61664,66766,109,9183
2020-01-21 04:00,34.66,61095,65210,170,9181
2020-01-21 05:00,36.35,61823,65937,243,9480
2020-01-21 06:00,42.52,66325,70241,218,10403
2020-01-21 07:00,51.82,71109,78142,224,11631
2020-01-21 08:00,66.31,71975,83208,204,12225
2020-01-21 09:00,65.49,71998,82905,176,12299
2020-01-21 10:00,60.93,71675,82614,135,12289
2020-01-21 11:00,55.29,70096,81556,74,12232
2020-01-21 12:00,47.89,68728,81042,91,12048
2020-01-21 13:00,45.5,68223,80134,148,11990
2020-01-21 14:00,48.03,67540,75942,172,11888
2020-01-21 15:00,47.71,68009,73075,171,11812
2020-01-21 16:00,49.98,69360,72245,147,11823
2020-01-21 17:00,58.95,71858,73454,118,12258
2020-01-21 18:00,67.43,73079,78774,70,12716
2020-01-21 19:00,57.94,74133,83065,71,12242
2020-01-21 20:00,49.88,71905,80255,118,11670
2020-01-21 21:00,45.9,68894,75588,134,11030
2020-01-21 22:00,43.27,67594,71734,101,10728
2020-01-21 23:00,41.78,66606,75015,82,10870
2020-01-22 00:00,38.24,65167,73343,75,10449
2020-01-22 01:00,38.54,63678,69209,77,10041
2020-01-22 02:00,35.66,62851,69695,66,9616
2020-01-22 03:00,34.85,61404,67033,53,9443
2020-01-22 04:00,34,61114,65437,48,9399
2020-01-22 05:00,34.94,61477,66532,54,9708
2020-01-22 06:00,40.35,64997,70849,68,10584
2020-01-22 07:00,49.26,69807,78193,73,11701
2020-01-22 08:00,60.4,72264,83246,63,12333
2020-01-22 09:00,65.58,72619,83801,81,12400
2020-01-22 10:00,61.42,72018,83442,47,12362
2020-01-22 11:00,60.53,70340,82074,50,12302
2020-01-22 12:00,56.58,68353,82132,54,12267
2020-01-22 13:00,55.19,68162,81044,81,12288
2020-01-22 14:00,50.03,67424,76817,98,12139
2020-01-22 15:00,52.4,67458,73969,37,12194
2020-01-22 16:00,55.63,69454,72776,37,12091
2020-01-22 17:00,62.07,72044,73764,45,12433
2020-01-22 18:00,65.09,73707,79050,60,12869
2020-01-22 19:00,59.58,74285,82847,76,12431
2020-01-22 20:00,52.52,72727,79828,92,11857
2020-01-22 21:00,47.01,69485,75002,114,11198
2020-01-22 22:00,43.99,67849,71534,136,10804
2020-01-22 23:00,40.67,67732,74584,161,10933
2020-01-23 00:00,39.95,66797,72770,188,10629
2020-01-23 01:00,38.95,65510,68462,165,10181
2020-01-23 02:00,37.79,65165,69102,149,9692
2020-01-23 03:00,36.19,64094,66217,135,9543
2020-01-23 04:00,36.45,63606,64416,124,9485
2020-01-23 05:00,41.4,65168,65437,119,9815
2020-01-23 06:00,47,67039,69401,122,10717
2020-01-23 07:00,58.74,72134,76739,134,11781
2020-01-23 08:00,66.62,73822,82059,154,12312
2020-01-23 09:00,64.86,74050,81710,177,12387
2020-01-23 10:00,61.68,73945,81376,171,12260
2020-01-23 11:00,57.42,72702,80158,148,12265
2020-01-23 12:00,55.36,70380,79929,129,12068
2020-01-23 13:00,53.68,70204,78981,111,11978
2020-01-23 14:00,51.2,69670,74989,102,11787
2020-01-23 15:00,53.54,70518,72112,95,11744
2020-01-23 16:00,54.75,72220,70462,101,11694
2020-01-23 17:00,62.35,73740,71235,140,12117
2020-01-23 18:00,68.64,75381,75864,164,12632
2020-01-23 19:00,60.4,75359,79989,185,12231
2020-01-23 20:00,55.53,72406,76973,182,11684
2020-01-23 21:00,47.16,69727,72971,135,11085
2020-01-23 22:00,43.9,68172,69997,114,10770
2020-01-23 23:00,42.73,67574,72560,101,10954
2020-01-24 00:00,37.25,66361,70753,87,10512
2020-01-24 01:00,37.81,64559,66754,56,10131
2020-01-24 02:00,36.64,64245,67731,50,9650
2020-01-24 03:00,35.02,63316,64652,43,9465
2020-01-24 04:00,36.32,62978,63300,34,9351
2020-01-24 05:00,36.48,64669,64310,30,9708
2020-01-24 06:00,47.57,66727,68424,30,10547
2020-01-24 07:00,58.29,72507,75714,34,11658
2020-01-24 08:00,66.74,73889,80960,39,12279
2020-01-24 09:00,65,74125,81310,40,12370
2020-01-24 10:00,61.12,74020,80764,37,12357
2020-01-24 11:00,58.84,73189,79641,31,12352
2020-01-24 12:00,56.61,70952,78796,31,12245
2020-01-24 13:00,53.29,69787,78233,62,12128
2020-01-24 14:00,52,69694,73374,58,11955
2020-01-24 15:00,53.06,70662,70359,78,11761
2020-01-24 16:00,54.01,71503,69093,113,11681
2020-01-24 17:00,60.79,72489,70040,112,11844
2020-01-24 18:00,65.1,73639,74575,104,12293
2020-01-24 19:00,60.12,74229,77586,126,12061
2020-01-24 20:00,54.81,71837,75010,147,11617
2020-01-24 21:00,45.8,68239,71302,140,11014
2020-01-24 22:00,45.38,66695,68615,141,10743
2020-01-24 23:00,44.21,66014,71775,162,10944
2020-01-25 00:00,47.17,63480,69965,201,10651
2020-01-25 01:00,41.2,62238,66565,171,10127
2020-01-25 02:00,36.8,61433,66745,158,9736
2020-01-25 03:00,34.95,60081,63254,151,9372
2020-01-25 04:00,32.75,60158,61627,153,9202
2020-01-25 05:00,32.44,60060,61276,155,9090
2020-01-25 06:00,33.97,60776,63015,156,9312
2020-01-25 07:00,37.06,62434,66045,148,9592
2020-01-25 08:00,42.03,65152,69236,145,10201
2020-01-25 09:00,44.72,66774,71583,137,10721
2020-01-25 10:00,45.96,67383,73073,112,10999
2020-01-25 11:00,44.89,67145,72502,128,11097
2020-01-25 12:00,43.66,66551,72824,161,11187
2020-01-25 13:00,40.85,65605,73198,168,10917
2020-01-25 14:00,39.21,64579,67114,182,10695
2020-01-25 15:00,41.16,65023,63913,205,10644
2020-01-25 16:00,43.15,66163,62906,205,10622
2020-01-25 17:00,46.25,68880,64327,198,10981
2020-01-25 18:00,49.99,70333,68970,210,11526
2020-01-25 19:00,45.84,70790,72476,243,11224
2020-01-25 20:00,42.92,68557,70570,259,10658
2020-01-25 21:00,38.06,65690,67333,359,10216
2020-01-25 22:00,40.27,65112,65164,499,9986
2020-01-25 23:00,34.79,65418,68684,609,10300
2020-01-26 00:00,34.33,63045,67540,703,10091
2020-01-26 01:00,33.3,61077,64581,791,9639
2020-01-26 02:00,32.4,60431,64435,852,9052
2020-01-26 03:00,29.84,58155,60821,886,8824
2020-01-26 04:00,29.33,57516,58556,840,8537
2020-01-26 05:00,28.14,57179,57795,846,8722
2020-01-26 06:00,28.18,57253,58888,991,8912
2020-01-26 07:00,29.52,58076,60843,1225,8973
2020-01-26 08:00,31.22,59733,62630,1318,9382
2020-01-26 09:00,33.92,62626,64547,1388,9757
2020-01-26 10:00,38.19,65067,67321,1442,10136
2020-01-26 11:00,41.05,65866,68363,1488,10395
2020-01-26 12:00,41.86,65282,69862,1627,10597
2020-01-26 13:00,38.23,64303,70926,1791,10381
2020-01-26 14:00,36.03,63341,64921,1900,10082
2020-01-26 15:00,34.56,62960,61795,1949,9828
2020-01-26 16:00,33.97,62856,60404,1984,9911
2020-01-26 17:00,39.99,64363,61572,1986,10284
2020-01-26 18:00,42,66398,65863,2080,11053
2020-01-26 19:00,30,68436,71193,2248,10941
2020-01-26 20:00,30.94,65663,69087,2350,10572
2020-01-26 21:00,27.92,63298,66277,2434,10113
2020-01-26 22:00,27.01,62896,63629,2510,9899
2020-01-26 23:00,26.21,63389,66793,2546,10126
2020-01-27 00:00,28.17,60256,65307,2536,9439
2020-01-27 01:00,27.76,58446,61910,2753,9108
2020-01-27 02:00,26.46,58344,62125,2788,8705
2020-01-27 03:00,23.49,56872,59110,2724,8533
2020-01-27 04:00,21.28,56186,57334,2568,8580
2020-01-27 05:00,26.41,57308,58678,2455,9013
2020-01-27 06:00,28.47,62158,63032,2355,10050
2020-01-27 07:00,40.72,66479,71438,2235,11280
2020-01-27 08:00,41.38,68998,76443,2175,11943
2020-01-27 09:00,41.51,69643,76865,2175,11983
2020-01-27 10:00,43.1,69624,77107,2167,11967
2020-01-27 11:00,41.09,68429,76799,2169,11994
2020-01-27 12:00,42.69,67824,77210,2176,11867
2020-01-27 13:00,43.41,67686,77415,2140,11776
2020-01-27 14:00,43.52,67115,74324,2085,11558
2020-01-27 15:00,44.99,67468,71430,1982,11619
2020-01-27 16:00,43.14,68574,70174,1774,11662
2020-01-27 17:00,47.08,70060,70927,1274,11984
2020-01-27 18:00,51.21,71965,75420,1071,12507
2020-01-27 19:00,47.12,72231,80272,1115,12161
2020-01-27 20:00,43.55,70542,76050,1293,11509
2020-01-27 21:00,39.68,67341,70455,1556,10881
2020-01-27 22:00,35.72,65503,66786,1944,10575
2020-01-27 23:00,32.92,65502,69769,1900,10783
2020-01-28 00:00,27.52,63492,67630,2137,10098
2020-01-28 01:00,26.84,60409,62086,2535,9606
2020-01-28 02:00,25.64,59909,62261,2476,9215
2020-01-28 03:00,24.99,59067,59233,2519,8970
2020-01-28 04:00,25.05,58945,57418,2670,8888
2020-01-28 05:00,26.24,59822,58398,2585,9263
2020-01-28 06:00,29.94,64085,62121,2785,10196
2020-01-28 07:00,41.82,68058,70434,2980,11397
2020-01-28 08:00,44.94,70851,75242,3004,11942
2020-01-28 09:00,44.33,71104,75206,3004,12007
2020-01-28 10:00,42.9,70978,75566,2994,11938
2020-01-28 11:00,39.97,69825,75103,2972,11901
2020-01-28 12:00,36.75,69419,75622,2955,11691
2020-01-28 13:00,33.62,68834,75779,2942,11603
2020-01-28 14:00,31.14,68115,72423,2919,11526
2020-01-28 15:00,30.92,67415,69658,2857,11481
2020-01-28 16:00,32.1,67234,68950,2705,11615
2020-01-28 17:00,40.48,69129,69560,2427,11997
2020-01-28 18:00,41.25,71273,74258,2211,12570
2020-01-28 19:00,35.91,72497,78914,1837,12147
2020-01-28 20:00,30.87,69436,75385,1624,11626
2020-01-28 21:00,28.7,66856,70406,1775,10932
2020-01-28 22:00,29.59,65837,66489,2229,10579
2020-01-28 23:00,26.89,66791,69485,2416,10749
2020-01-29 00:00,26.35,64016,67556,2417,10146
2020-01-29 01:00,28.66,61583,62619,2437,9727
2020-01-29 02:00,23.19,61337,62563,2474,9281
2020-01-29 03:00,20.83,59197,59346,2453,9094
2020-01-29 04:00,21.49,58920,57744,2481,9007
2020-01-29 05:00,26.37,60245,58615,2495,9291
2020-01-29 06:00,29.51,64557,62463,2458,10191
2020-01-29 07:00,41.47,70276,69857,2467,11320
2020-01-29 08:00,44.53,72073,74093,2471,11881
2020-01-29 09:00,42.57,71861,75141,2471,12040
2020-01-29 10:00,41.56,71571,74912,2468,12091
2020-01-29 11:00,36,69962,74263,2475,12085
2020-01-29 12:00,31.2,69027,75149,2552,11998
2020-01-29 13:00,34.15,68416,74813,2646,11963
2020-01-29 14:00,35.54,68206,71309,2653,11819
2020-01-29 15:00,37.92,68316,68565,2585,11862
2020-01-29 16:00,39.02,68895,67538,2422,11783
2020-01-29 17:00,42.89,71119,67831,2269,12026
2020-01-29 18:00,45.01,73237,72307,2205,12571
2020-01-29 19:00,45.1,73793,76555,2175,12171
2020-01-29 20:00,40.79,71748,73436,2293,11652
2020-01-29 21:00,33.35,68463,68402,2417,11007
2020-01-29 22:00,31.4,67158,64599,2519,10611
2020-01-29 23:00,30.06,67203,67820,2587,10759
2020-01-30 00:00,29.65,66264,65895,2619,10028
2020-01-30 01:00,27.52,64259,61968,2587,9624
2020-01-30 02:00,26,63219,61652,2576,9236
2020-01-30 03:00,25,60523,58752,2536,9019
2020-01-30 04:00,25.82,60026,56897,2478,8986
2020-01-30 05:00,26.93,61835,57752,2355,9391
2020-01-30 06:00,31.83,66376,61712,2216,10284
2020-01-30 07:00,46.2,71129,68730,2153,11354
2020-01-30 08:00,46.2,73047,73090,2158,11910
2020-01-30 09:00,46.96,73279,73108,2169,11940
2020-01-30 10:00,46.92,71773,72822,2178,11860
2020-01-30 11:00,45.23,70707,72047,2206,11883
2020-01-30 12:00,44,70133,72688,2245,11734
2020-01-30 13:00,40.08,69424,72372,2305,11676
2020-01-30 14:00,37.53,68722,69240,2367,11556
2020-01-30 15:00,35.51,68680,66808,2470,11539
2020-01-30 16:00,37.46,68634,65195,2562,11542
2020-01-30 17:00,41.83,69574,65037,2624,11778
2020-01-30 18:00,43.01,72414,68160,2665,12381
2020-01-30 19:00,41.1,71595,72572,2713,11994
2020-01-30 20:00,31.67,68392,69177,2763,11397
2020-01-30 21:00,29.4,65695,64252,2804,10810
2020-01-30 22:00,30,62452,60894,2839,10549
2020-01-30 23:00,30,62576,63911,2869,10684
2020-01-31 00:00,23.55,60709,61962,2885,10039
2020-01-31 01:00,17.37,59174,57769,2872,9649
2020-01-31 02:00,15.79,58810,57833,2794,9227
2020-01-31 03:00,16.33,56604,54638,2711,9062
2020-01-31 04:00,15.32,57059,52789,2591,8913
2020-01-31 05:00,19.26,59595,53383,2452,9303
2020-01-31 06:00,25.4,63645,57390,2312,10144
2020-01-31 07:00,37.83,68563,64030,2201,11252
2020-01-31 08:00,40.11,71149,68349,2149,11811
2020-01-31 09:00,40.56,71014,68350,2133,11869
2020-01-31 10:00,38.06,70752,68276,2199,11903
2020-01-31 11:00,37.95,69681,67637,2338,11936
2020-01-31 12:00,36.64,68636,67661,2440,11772
2020-01-31 13:00,32.16,67600,67735,2513,11739
2020-01-31 14:00,29,66691,64048,2549,11544
2020-01-31 15:00,30.07,66357,61237,2539,11390
2020-01-31 16:00,28.1,66002,59797,2523,11367
2020-01-31 17:00,33.78,67302,60059,2529,11428
2020-01-31 18:00,37.16,68487,63456,2581,11946
2020-01-31 19:00,33.52,68893,67085,2660,11654
2020-01-31 20:00,29.36,67114,64518,2723,11141
2020-01-31 21:00,27.85,63583,60598,2764,10473
2020-01-31 22:00,28.74,62676,57869,2787,10267
2020-01-31 23:00,24.13,62023,61306,2789,10500
2020-02-01 00:00,14,56482,59515,2778,9751
2020-02-01 01:00,11.65,51430,54801,2721,9230
2020-02-01 02:00,10.25,48602,54576,2708,8838
2020-02-01 03:00,4.59,46740,50695,2688,8501
2020-02-01 04:00,0.32,45133,48619,2656,8301
2020-02-01 05:00,2.44,45357,48067,2597,8272
2020-02-01 06:00,7.69,47800,49489,2545,8506
2020-02-01 07:00,12.27,50845,51667,2499,8778
2020-02-01 08:00,21.9,54945,54130,2470,9376
2020-02-01 09:00,30.93,58392,56173,2402,9962
2020-02-01 10:00,30,58728,58173,2361,10348
2020-02-01 11:00,30.1,58228,58318,2378,10426
2020-02-01 12:00,30.1,58377,59731,2464,10609
2020-02-01 13:00,24.61,56862,60915,2571,10430
2020-02-01 14:00,15.56,54514,56114,2653,10199
2020-02-01 15:00,13.5,53708,53343,2772,10133
2020-02-01 16:00,15.61,53343,52106,2817,10153
2020-02-01 17:00,24.27,55630,52660,2880,10314
2020-02-01 18:00,30.1,57726,56720,2888,10993
2020-02-01 19:00,31.12,59781,60737,2891,10702
2020-02-01 20:00,28.28,58333,59015,2888,10087
2020-02-01 21:00,14.7,56465,55895,2870,9620
2020-02-01 22:00,18.57,55713,53491,2838,9378
