Date, Price, Grid load forecast, Wind power forecast
2019-03-27 11:00,40.58,51236,2050
2019-03-27 12:00,39.97,50447,1952
2019-03-27 13:00,39.54,49922,1905
2019-03-27 14:00,39.19,49312,1884
2019-03-27 15:00,39.45,48917,1856
2019-03-27 16:00,39.66,48967,1830
2019-03-27 17:00,40.67,49714,1823
2019-03-27 18:00,42.1,50503,1759
2019-03-27 19:00,42.9,50757,1762
2019-03-27 20:00,41.07,49808,1773
2019-03-27 21:00,40.35,48410,1695
2019-03-27 22:00,40.03,46486,1525
2019-03-27 23:00,37.86,44236,1365
2019-03-28 00:00,36.29,42341,1697
2019-03-28 01:00,36.47,41506,1615
2019-03-28 02:00,36.41,41242,1521
2019-03-28 03:00,36.26,41458,1461
2019-03-28 04:00,36.32,42278,1428
2019-03-28 05:00,37.52,44469,1398
2019-03-28 06:00,39.87,48344,1342
2019-03-28 07:00,41.39,51721,1299
2019-03-28 08:00,41.81,52001,1286
2019-03-28 09:00,41.06,51025,1263
2019-03-28 10:00,40.8,50279,1233
2019-03-28 11:00,40.47,49363,1281
2019-03-28 12:00,39.94,48420,1351
2019-03-28 13:00,39.66,47927,1394
2019-03-28 14:00,39.29,47540,1389
2019-03-28 15:00,39.1,47060,1376
2019-03-28 16:00,39.29,47006,1369
2019-03-28 17:00,39.44,47871,1340
2019-03-28 18:00,39.83,48671,1275
2019-03-28 19:00,39.54,48847,1305
2019-03-28 20:00,38.95,48017,1395
2019-03-28 21:00,38.87,46522,1501
2019-03-28 22:00,37.76,44577,1602
2019-03-28 23:00,36.47,42418,1709
2019-03-29 00:00,34.33,40853,1980
2019-03-29 01:00,31.75,40061,2074
2019-03-29 02:00,31.84,39903,2173
2019-03-29 03:00,31.94,40196,2258
2019-03-29 04:00,32.81,41102,2391
2019-03-29 05:00,36.79,43199,2605
2019-03-29 06:00,38.87,47022,2684
2019-03-29 07:00,39.92,50222,2777
2019-03-29 08:00,39.93,50861,2892
2019-03-29 09:00,39.48,50209,2962
2019-03-29 10:00,38.1,49736,3005
2019-03-29 11:00,36.5,48871,3091
2019-03-29 12:00,35.2,47855,3188
2019-03-29 13:00,34.75,46889,3203
2019-03-29 14:00,34.64,46277,3127
2019-03-29 15:00,34.72,45727,2899
2019-03-29 16:00,35.71,45639,2631
2019-03-29 17:00,37.58,46459,2392
2019-03-29 18:00,38.96,47702,2215
2019-03-29 19:00,38.41,47647,2235
2019-03-29 20:00,37.62,46481,2241
2019-03-29 21:00,37.3,45178,2181
2019-03-29 22:00,36.17,43485,2080
2019-03-29 23:00,35.42,41655,1910
2019-03-30 00:00,36.09,40391,1490
2019-03-30 01:00,34.02,39827,1305
2019-03-30 02:00,33.07,39660,1103
2019-03-30 03:00,33.8,39771,979
2019-03-30 04:00,35.54,40097,951
2019-03-30 05:00,35.11,40788,1033
2019-03-30 06:00,35.33,41539,1145
2019-03-30 07:00,35.94,42940,1249
2019-03-30 08:00,36.34,44681,1386
2019-03-30 09:00,36.24,45683,1562
2019-03-30 10:00,36.09,45861,1686
2019-03-30 11:00,35.55,45566,1828
2019-03-30 12:00,33.93,45081,1992
2019-03-30 13:00,32.89,44730,2053
2019-03-30 14:00,32.44,44461,2098
2019-03-30 15:00,33.96,44720,2137
2019-03-30 16:00,35.69,45334,2185
2019-03-30 17:00,37.01,46371,2278
2019-03-30 18:00,38.61,47639,2302
2019-03-30 19:00,38.61,47731,2368
2019-03-30 20:00,37.75,46572,2431
2019-03-30 21:00,36.85,45323,2528
2019-03-30 22:00,35.82,43964,2645
2019-03-30 23:00,33.86,42668,2812
2019-03-31 00:00,35.26,40679,2894
2019-03-31 01:00,33.91,40010,3014
2019-03-31 02:00,34.12,40105,3086
2019-03-31 03:00,33.25,40384,3166
2019-03-31 04:00,33.34,40871,3262
2019-03-31 05:00,33.48,41488,3342
2019-03-31 06:00,34.77,42599,3338
2019-03-31 07:00,35.32,44150,3273
2019-03-31 08:00,35.4,45477,3377
2019-03-31 09:00,35.09,46101,3378
2019-03-31 10:00,34.95,45942,3209
2019-03-31 11:00,35.05,45376,2884
2019-03-31 12:00,33.74,44967,2545
2019-03-31 13:00,32.56,44749,2357
2019-03-31 14:00,31.08,44688,2199
2019-03-31 15:00,32.13,45090,2061
2019-03-31 16:00,33.75,46143,1893
2019-03-31 17:00,36.48,47341,1582
2019-03-31 18:00,38.65,48104,1122
2019-03-31 19:00,39.35,48069,813
2019-03-31 20:00,38.64,47415,654
2019-03-31 21:00,38.36,46053,538
2019-03-31 22:00,37.36,44364,398
2019-03-31 23:00,36.51,42992,341
2019-04-01 00:00,36,42492,234
2019-04-01 01:00,36.26,42563,150
2019-04-01 02:00,36.18,42971,88
2019-04-01 03:00,35.3,43821,52
2019-04-01 04:00,38.31,46134,45
2019-04-01 05:00,41.69,49987,51
2019-04-01 06:00,45.16,53464,64
2019-04-01 07:00,49.05,54254,82
2019-04-01 08:00,44.64,53590,115
2019-04-01 09:00,41.69,52695,182
2019-04-01 10:00,40.13,51717,260
2019-04-01 11:00,39.25,50731,300
2019-04-01 12:00,38.95,49969,344
2019-04-01 13:00,37.5,49478,416
2019-04-01 14:00,37.23,48951,492
2019-04-01 15:00,37.77,48772,560
2019-04-01 16:00,38.4,49364,657
2019-04-01 17:00,40.56,49992,791
2019-04-01 18:00,41.29,50253,970
2019-04-01 19:00,40.92,50022,1140
2019-04-01 20:00,39.38,49194,1536
2019-04-01 21:00,37.45,47526,1825
2019-04-01 22:00,36.56,45317,2020
2019-04-01 23:00,34.96,43612,2191
2019-04-02 00:00,34.36,42949,2228
2019-04-02 01:00,33.83,42667,2366
2019-04-02 02:00,33.81,42966,2432
2019-04-02 03:00,33.27,43892,2460
2019-04-02 04:00,35.27,46042,2614
2019-04-02 05:00,39.67,49961,2841
2019-04-02 06:00,42.3,53355,2934
2019-04-02 07:00,42.35,53740,2955
2019-04-02 08:00,40.53,52713,3025
2019-04-02 09:00,39.23,51710,3137
2019-04-02 10:00,38.51,50634,3241
2019-04-02 11:00,37.98,49590,3326
2019-04-02 12:00,37.7,48808,3445
2019-04-02 13:00,36.71,48355,3605
2019-04-02 14:00,36.57,48069,3718
2019-04-02 15:00,36.51,48041,3737
2019-04-02 16:00,37,48754,3701
2019-04-02 17:00,38.98,49427,3659
2019-04-02 18:00,39.54,49739,3545
2019-04-02 19:00,39,49768,3545
2019-04-02 20:00,37.79,48984,3541
2019-04-02 21:00,36.17,47010,3490
2019-04-02 22:00,34.89,44659,3330
2019-04-02 23:00,35.72,42588,3052
2019-04-03 00:00,35.69,41849,2806
2019-04-03 01:00,35.61,41535,2589
2019-04-03 02:00,35.52,41619,2396
2019-04-03 03:00,35.42,42341,2188
2019-04-03 04:00,36.83,44229,2010
2019-04-03 05:00,40.92,48088,1887
2019-04-03 06:00,44.09,51768,1662
2019-04-03 07:00,47.56,52326,1431
2019-04-03 08:00,45.99,51786,1195
2019-04-03 09:00,45.29,51087,1029
2019-04-03 10:00,44.04,50233,900
2019-04-03 11:00,42.4,49594,760
2019-04-03 12:00,41.74,49198,663
2019-04-03 13:00,40.77,48799,630
2019-04-03 14:00,40.48,48489,628
2019-04-03 15:00,40.73,48357,630
2019-04-03 16:00,41.09,48882,622
2019-04-03 17:00,41.31,49276,694
2019-04-03 18:00,41.99,49253,784
2019-04-03 19:00,41.32,48605,807
2019-04-03 20:00,40.23,47381,809
2019-04-03 21:00,38.49,45289,830
2019-04-03 22:00,37.21,42924,843
2019-04-03 23:00,36.38,41150,1383
2019-04-04 00:00,36.23,40354,1364
2019-04-04 01:00,36.27,40162,1432
2019-04-04 02:00,36.12,40370,1543
2019-04-04 03:00,36.06,41161,1697
2019-04-04 04:00,37.81,43174,1911
2019-04-04 05:00,40.68,47005,2150
2019-04-04 06:00,44.51,50405,2170
2019-04-04 07:00,45.91,50887,2126
2019-04-04 08:00,43.97,50328,2024
2019-04-04 09:00,42.55,49804,1972
2019-04-04 10:00,41.51,49070,1999
2019-04-04 11:00,40.75,48119,2045
2019-04-04 12:00,40.34,47443,2111
2019-04-04 13:00,38.73,46936,2257
2019-04-04 14:00,38.37,46533,2375
2019-04-04 15:00,39.04,46267,2423
2019-04-04 16:00,39.86,46904,2389
2019-04-04 17:00,40.79,47552,2221
2019-04-04 18:00,40.98,47773,2064
2019-04-04 19:00,40.44,47394,2091
2019-04-04 20:00,39.67,46368,2158
2019-04-04 21:00,38.34,44570,2206
2019-04-04 22:00,36.7,42481,2165
2019-04-04 23:00,36.13,40310,1748
2019-04-05 00:00,36.18,39615,1569
2019-04-05 01:00,35.96,39425,1456
2019-04-05 02:00,35.73,39702,1366
2019-04-05 03:00,37.23,40510,1317
2019-04-05 04:00,39.15,42653,1403
2019-04-05 05:00,41.11,46384,1561
2019-04-05 06:00,43.85,49507,1642
2019-04-05 07:00,46.45,50203,1621
2019-04-05 08:00,44.97,49515,1679
2019-04-05 09:00,43.04,48870,1802
2019-04-05 10:00,41.46,49086,2010
2019-04-05 11:00,40.94,47992,2259
2019-04-05 12:00,40.25,47196,2407
2019-04-05 13:00,39.06,46440,2584
2019-04-05 14:00,38.79,45943,2679
2019-04-05 15:00,39.26,45787,2724
2019-04-05 16:00,40.11,46446,2723
2019-04-05 17:00,40.8,47074,2652
2019-04-05 18:00,40.82,47038,2554
2019-04-05 19:00,40.16,46487,2589
2019-04-05 20:00,40.43,45535,2692
2019-04-05 21:00,39.45,43956,2721
2019-04-05 22:00,39,42128,2598
2019-04-05 23:00,39.71,39319,2090
2019-04-06 00:00,39.16,38592,1852
2019-04-06 01:00,38.21,38323,1671
2019-04-06 02:00,37.76,38449,1452
2019-04-06 03:00,37.75,38897,1294
2019-04-06 04:00,37.91,39563,1245
2019-04-06 05:00,39.09,40486,1267
2019-04-06 06:00,39.92,42056,1252
2019-04-06 07:00,40.9,43859,1162
2019-04-06 08:00,41.4,44905,1065
2019-04-06 09:00,41.13,44821,1023
2019-04-06 10:00,40.21,44074,1057
2019-04-06 11:00,38.79,43348,1145
2019-04-06 12:00,38.18,42544,1278
2019-04-06 13:00,37.8,42090,1381
2019-04-06 14:00,37.72,41976,1396
2019-04-06 15:00,38.06,42208,1378
2019-04-06 16:00,38.79,42985,1364
2019-04-06 17:00,40.27,43897,1348
2019-04-06 18:00,40.88,44050,1360
2019-04-06 19:00,41.04,43585,1444
2019-04-06 20:00,40.18,42818,1509
2019-04-06 21:00,39.57,41566,1445
2019-04-06 22:00,38.13,40289,1298
2019-04-06 23:00,39.39,39215,760
2019-04-07 00:00,38.98,38467,605
2019-04-07 01:00,38.63,38290,514
2019-04-07 02:00,38.6,38309,419
2019-04-07 03:00,38.81,38366,359
2019-04-07 04:00,38.85,38778,304
2019-04-07 05:00,38.6,39125,295
2019-04-07 06:00,39.46,40141,305
2019-04-07 07:00,40.52,41469,287
2019-04-07 08:00,40.66,42478,247
2019-04-07 09:00,39.66,42832,211
2019-04-07 10:00,39.54,42539,225
2019-04-07 11:00,39.2,41958,255
2019-04-07 12:00,38.88,41438,282
2019-04-07 13:00,38.57,41116,304
2019-04-07 14:00,38.36,40991,351
2019-04-07 15:00,38.33,41212,405
2019-04-07 16:00,38.74,41926,468
2019-04-07 17:00,40.97,42754,522
2019-04-07 18:00,42.26,43419,622
2019-04-07 19:00,42.42,43903,771
2019-04-07 20:00,41.91,43589,957
2019-04-07 21:00,41.24,42424,1044
2019-04-07 22:00,40.78,40771,1071
2019-04-07 23:00,38.96,39808,1191
2019-04-08 00:00,37.82,39340,1181
2019-04-08 01:00,37.09,39213,1221
2019-04-08 02:00,36.99,39525,1281
2019-04-08 03:00,37.53,40322,1419
2019-04-08 04:00,40.55,42503,1642
2019-04-08 05:00,42.52,46265,1877
2019-04-08 06:00,44.38,49820,1990
2019-04-08 07:00,44.79,50826,1974
2019-04-08 08:00,44.46,50381,1895
2019-04-08 09:00,44.12,49868,1799
2019-04-08 10:00,42.97,49294,1741
2019-04-08 11:00,42.34,48488,1648
2019-04-08 12:00,41.84,47969,1508
2019-04-08 13:00,40.41,47653,1418
2019-04-08 14:00,40.16,47229,1404
2019-04-08 15:00,40.7,47018,1435
2019-04-08 16:00,41.8,47350,1437
2019-04-08 17:00,43.08,47758,1334
2019-04-08 18:00,43.82,47866,1172
2019-04-08 19:00,43.22,47760,1061
2019-04-08 20:00,42.38,46964,1032
2019-04-08 21:00,41.07,45427,969
2019-04-08 22:00,38.92,43234,860
2019-04-08 23:00,38.59,41986,1067
2019-04-09 00:00,38.91,41311,1019
2019-04-09 01:00,38.99,41053,1122
2019-04-09 02:00,38.96,41382,1237
2019-04-09 03:00,38.94,42223,1239
2019-04-09 04:00,40.59,44322,1256
2019-04-09 05:00,44.06,48167,1323
2019-04-09 06:00,46.92,51715,1301
2019-04-09 07:00,50.07,52428,1221
2019-04-09 08:00,46.8,51809,1289
2019-04-09 09:00,45.52,51491,1261
2019-04-09 10:00,44.32,50775,1285
2019-04-09 11:00,43.05,50047,1245
2019-04-09 12:00,42.19,49557,1180
2019-04-09 13:00,40.85,49221,1210
2019-04-09 14:00,40.56,48975,1318
2019-04-09 15:00,41.3,48894,1453
2019-04-09 16:00,41.99,49249,1580
2019-04-09 17:00,43.44,49446,1537
2019-04-09 18:00,44.95,49484,1347
2019-04-09 19:00,44.37,49347,1163
2019-04-09 20:00,42.7,48456,1052
2019-04-09 21:00,42.07,46425,1022
2019-04-09 22:00,40.28,44188,979
2019-04-09 23:00,40.24,43543,841
2019-04-10 00:00,39.98,42687,802
2019-04-10 01:00,39.89,42335,826
2019-04-10 02:00,39.87,42434,948
2019-04-10 03:00,40.15,43412,986
2019-04-10 04:00,42.11,45733,1059
2019-04-10 05:00,44.39,49496,1155
2019-04-10 06:00,49.35,52836,1188
2019-04-10 07:00,55.73,53397,1232
2019-04-10 08:00,49.35,52992,1351
2019-04-10 09:00,46.11,52633,1444
2019-04-10 10:00,44.5,52153,1440
2019-04-10 11:00,43.89,51715,1296
2019-04-10 12:00,43.54,51415,1110
2019-04-10 13:00,42.42,51109,1026
2019-04-10 14:00,42.44,50730,988
2019-04-10 15:00,43.47,50471,1030
2019-04-10 16:00,44.01,50659,1087
2019-04-10 17:00,45.1,50727,1038
2019-04-10 18:00,46.02,50864,899
2019-04-10 19:00,45.81,50671,780
2019-04-10 20:00,44.26,49944,712
2019-04-10 21:00,43.6,48042,641
2019-04-10 22:00,42.01,45666,562
2019-04-10 23:00,42.6,43927,525
2019-04-11 00:00,42.19,43057,452
2019-04-11 01:00,42.07,42803,411
2019-04-11 02:00,42.17,42951,425
2019-04-11 03:00,42.54,43817,391
2019-04-11 04:00,43.9,45980,405
2019-04-11 05:00,47.88,49698,466
2019-04-11 06:00,56.05,52232,492
2019-04-11 07:00,60.06,52639,481
2019-04-11 08:00,51.2,52027,512
2019-04-11 09:00,48.96,51622,538
2019-04-11 10:00,47.58,51055,561
2019-04-11 11:00,47.68,50191,542
2019-04-11 12:00,47.59,49806,539
2019-04-11 13:00,45.96,49540,531
2019-04-11 14:00,45.28,49251,591
2019-04-11 15:00,46.09,48923,671
2019-04-11 16:00,46.3,49309,732
2019-04-11 17:00,47.71,49504,707
2019-04-11 18:00,50.18,49614,607
2019-04-11 19:00,50.81,49773,546
2019-04-11 20:00,47.96,49380,519
2019-04-11 21:00,47.2,47749,513
2019-04-11 22:00,45.1,45523,465
2019-04-11 23:00,43.91,43568,590
2019-04-12 00:00,43.68,42825,545
2019-04-12 01:00,43.59,42689,553
2019-04-12 02:00,43.7,43031,549
2019-04-12 03:00,44.19,43909,543
2019-04-12 04:00,45.92,46183,555
2019-04-12 05:00,47.86,49797,591
2019-04-12 06:00,60.6,52877,625
2019-04-12 07:00,62.73,53473,619
2019-04-12 08:00,53.21,52717,650
2019-04-12 09:00,49.8,52137,692
2019-04-12 10:00,47.36,51286,736
2019-04-12 11:00,46.63,50396,732
2019-04-12 12:00,45.81,49416,703
2019-04-12 13:00,44.16,48556,732
2019-04-12 14:00,43.57,47961,812
2019-04-12 15:00,43.93,47679,909
2019-04-12 16:00,44.23,47820,949
2019-04-12 17:00,45.94,48264,871
2019-04-12 18:00,46.99,48156,742
2019-04-12 19:00,46.63,47609,672
2019-04-12 20:00,45.36,46890,612
2019-04-12 21:00,44.72,45379,567
2019-04-12 22:00,43.82,43541,494
2019-04-12 23:00,44.78,42008,554
2019-04-13 00:00,43.89,41412,517
2019-04-13 01:00,43.41,41239,506
2019-04-13 02:00,43.09,41361,562
2019-04-13 03:00,43.32,41720,675
2019-04-13 04:00,43.3,42287,758
2019-04-13 05:00,43.88,42958,874
2019-04-13 06:00,44.99,44299,1025
2019-04-13 07:00,46.14,46046,1047
2019-04-13 08:00,45.9,46956,1133
2019-04-13 09:00,44.58,46936,1280
2019-04-13 10:00,44,46343,1565
2019-04-13 11:00,43.71,45723,1873
2019-04-13 12:00,43.34,45225,1984
2019-04-13 13:00,43.12,44848,1980
2019-04-13 14:00,42.94,44746,1940
2019-04-13 15:00,42.91,44998,1927
2019-04-13 16:00,43.46,45692,1856
2019-04-13 17:00,44.14,46271,1633
2019-04-13 18:00,44.99,46215,1445
2019-04-13 19:00,45.27,45775,1382
2019-04-13 20:00,44.11,45217,1511
2019-04-13 21:00,43.32,43981,1565
2019-04-13 22:00,42.26,42696,1508
2019-04-13 23:00,41.76,41381,1648
2019-04-14 00:00,41.61,40625,1584
2019-04-14 01:00,41.61,40270,1523
2019-04-14 02:00,41.64,40160,1471
2019-04-14 03:00,41.8,40260,1447
2019-04-14 04:00,41.65,40566,1522
2019-04-14 05:00,41.66,40933,1658
2019-04-14 06:00,41.99,41976,1798
2019-04-14 07:00,43.06,43485,1876
2019-04-14 08:00,43.5,44232,2055
2019-04-14 09:00,43.28,44352,2208
2019-04-14 10:00,42.95,43810,2276
2019-04-14 11:00,42.61,43277,2210
2019-04-14 12:00,42.38,42834,2067
2019-04-14 13:00,42.17,42432,1997
2019-04-14 14:00,42.06,41951,1951
2019-04-14 15:00,41.95,42111,1912
2019-04-14 16:00,42.01,42714,1892
2019-04-14 17:00,43.15,43460,1736
2019-04-14 18:00,44.72,43985,1536
2019-04-14 19:00,45.61,44355,1472
2019-04-14 20:00,44.4,44517,1551
2019-04-14 21:00,43.81,43512,1622
2019-04-14 22:00,43.09,41930,1529
2019-04-14 23:00,43.38,40924,1548
2019-04-15 00:00,42.39,40392,1406
2019-04-15 01:00,42.34,40292,1316
2019-04-15 02:00,42.74,40674,1271
2019-04-15 03:00,43.23,41460,1214
2019-04-15 04:00,45.06,43573,1198
2019-04-15 05:00,47.52,47082,1203
2019-04-15 06:00,52.77,50275,1200
2019-04-15 07:00,53.23,50993,1214
2019-04-15 08:00,47.75,50216,1391
2019-04-15 09:00,46.23,49320,1606
2019-04-15 10:00,45.15,48406,1812
2019-04-15 11:00,44.8,47431,1919
2019-04-15 12:00,44.59,46682,1934
2019-04-15 13:00,43.86,46208,1958
2019-04-15 14:00,43.63,45769,1934
2019-04-15 15:00,44,45552,1893
2019-04-15 16:00,44.5,45790,1897
2019-04-15 17:00,46.05,45845,1831
2019-04-15 18:00,47.2,46094,1664
2019-04-15 19:00,47.01,46187,1599
2019-04-15 20:00,45.7,45738,1603
2019-04-15 21:00,43.96,44242,1608
2019-04-15 22:00,42.53,42183,1624
2019-04-15 23:00,43.17,40800,1658
2019-04-16 00:00,43.05,40182,1559
2019-04-16 01:00,43.04,39947,1465
2019-04-16 02:00,43.18,40178,1435
2019-04-16 03:00,43.5,40912,1403
2019-04-16 04:00,44.11,43044,1464
2019-04-16 05:00,46.52,46449,1587
2019-04-16 06:00,50.66,49515,1712
2019-04-16 07:00,50.67,50159,1812
2019-04-16 08:00,47.04,49503,2072
2019-04-16 09:00,44.9,48964,2368
2019-04-16 10:00,44.56,48124,2546
2019-04-16 11:00,44.26,47095,2632
2019-04-16 12:00,44.23,46471,2634
2019-04-16 13:00,43.59,45825,2623
2019-04-16 14:00,43.49,45416,2534
2019-04-16 15:00,43.7,45265,2431
2019-04-16 16:00,44.59,45462,2410
2019-04-16 17:00,46.35,45759,2292
2019-04-16 18:00,47.09,46128,2127
2019-04-16 19:00,47.2,46146,2172
2019-04-16 20:00,46.35,45464,2387
2019-04-16 21:00,44.13,43517,2596
2019-04-16 22:00,41.89,41331,2700
2019-04-16 23:00,42.06,39316,2748
2019-04-17 00:00,41.69,38550,2757
2019-04-17 01:00,41.44,38353,2699
2019-04-17 02:00,41.91,38507,2547
2019-04-17 03:00,42.25,39362,2349
2019-04-17 04:00,43.29,41424,2270
2019-04-17 05:00,45.82,44768,2205
2019-04-17 06:00,47.05,47172,2059
2019-04-17 07:00,48.88,47502,1799
2019-04-17 08:00,46.86,46839,1531
2019-04-17 09:00,46.14,46195,1367
2019-04-17 10:00,44.68,45710,1355
2019-04-17 11:00,43.98,44987,1406
2019-04-17 12:00,43.5,44453,1452
2019-04-17 13:00,42.97,44043,1478
2019-04-17 14:00,42.89,43669,1463
2019-04-17 15:00,43.03,43376,1400
2019-04-17 16:00,43.35,43414,1354
2019-04-17 17:00,44.69,43592,1260
2019-04-17 18:00,45.56,43808,1136
2019-04-17 19:00,45.75,43888,1139
2019-04-17 20:00,44.27,43815,1199
2019-04-17 21:00,42.97,42182,1212
2019-04-17 22:00,41.8,40101,1227
2019-04-17 23:00,42.65,38715,1036
2019-04-18 00:00,42.52,38345,1068
2019-04-18 01:00,42.51,38300,1090
2019-04-18 02:00,42.63,38599,1014
2019-04-18 03:00,42.73,39210,985
2019-04-18 04:00,43.84,40492,1018
2019-04-18 05:00,44.88,42219,1057
2019-04-18 06:00,46.29,43925,1063
2019-04-18 07:00,46.95,44608,972
2019-04-18 08:00,45.94,44573,901
2019-04-18 09:00,44.71,44253,826
2019-04-18 10:00,43.81,43526,875
2019-04-18 11:00,43.23,42622,983
2019-04-18 12:00,42.61,41875,1069
2019-04-18 13:00,42.03,41198,1104
2019-04-18 14:00,41.99,40759,1066
2019-04-18 15:00,42.29,40713,1033
2019-04-18 16:00,42.69,41042,1017
2019-04-18 17:00,44,41297,945
2019-04-18 18:00,44.8,41580,862
2019-04-18 19:00,44.89,41868,879
2019-04-18 20:00,44.19,41705,960
2019-04-18 21:00,43.1,40661,1002
2019-04-18 22:00,41.25,39188,992
2019-04-18 23:00,40.65,37605,969
2019-04-19 00:00,40.51,37063,895
2019-04-19 01:00,40.05,36884,859
2019-04-19 02:00,40.08,37024,812
2019-04-19 03:00,39.92,37348,783
2019-04-19 04:00,40.92,37733,751
2019-04-19 05:00,41.73,38244,712
2019-04-19 06:00,42.72,39153,687
2019-04-19 07:00,43.82,40095,609
2019-04-19 08:00,43.72,40758,527
2019-04-19 09:00,42.97,40809,433
2019-04-19 10:00,42.75,40290,416
2019-04-19 11:00,42.27,39542,441
2019-04-19 12:00,41.92,38842,450
2019-04-19 13:00,41.39,38395,456
2019-04-19 14:00,40.98,38274,437
2019-04-19 15:00,41.78,38323,430
2019-04-19 16:00,42.29,38790,418
2019-04-19 17:00,43.15,39120,412
2019-04-19 18:00,43.82,39359,386
2019-04-19 19:00,43.2,39924,372
2019-04-19 20:00,44.07,40173,360
2019-04-19 21:00,43.86,39500,334
2019-04-19 22:00,41.62,38183,277
2019-04-19 23:00,42.42,36558,241
2019-04-20 00:00,40.94,36052,211
2019-04-20 01:00,40.42,35997,195
2019-04-20 02:00,40.71,36139,170
2019-04-20 03:00,41.23,36447,137
2019-04-20 04:00,40.32,36813,116
2019-04-20 05:00,40.87,37101,100
2019-04-20 06:00,41.41,37877,93
2019-04-20 07:00,42.67,38752,87
2019-04-20 08:00,42.99,39479,79
2019-04-20 09:00,42.88,39539,64
2019-04-20 10:00,42.01,38987,63
2019-04-20 11:00,41.5,38222,66
2019-04-20 12:00,40.99,37472,67
2019-04-20 13:00,40.71,36995,85
2019-04-20 14:00,40.18,36785,126
2019-04-20 15:00,40.46,36846,166
2019-04-20 16:00,41.32,37170,200
2019-04-20 17:00,43.38,37442,224
2019-04-20 18:00,43.84,37738,222
2019-04-20 19:00,43.84,38395,209
2019-04-20 20:00,43.4,38676,225
2019-04-20 21:00,42.44,38097,228
2019-04-20 22:00,41.11,36974,221
2019-04-20 23:00,39.52,35396,178
2019-04-21 00:00,38.1,34698,154
2019-04-21 01:00,37.56,34437,135
2019-04-21 02:00,37.59,34548,134
2019-04-21 03:00,38.11,34796,144
2019-04-21 04:00,39.42,35113,154
2019-04-21 05:00,39.4,35296,168
2019-04-21 06:00,39.53,36032,183
2019-04-21 07:00,40.91,37043,177
2019-04-21 08:00,41.7,37684,167
2019-04-21 09:00,41.41,37816,162
2019-04-21 10:00,41.12,37395,157
2019-04-21 11:00,40.92,36771,156
2019-04-21 12:00,40.25,36214,155
2019-04-21 13:00,39.85,35750,150
2019-04-21 14:00,38.53,35542,161
2019-04-21 15:00,38.61,35543,184
2019-04-21 16:00,39.91,36059,209
2019-04-21 17:00,41.94,36674,198
2019-04-21 18:00,43.46,37425,173
2019-04-21 19:00,43.81,38322,170
2019-04-21 20:00,43.17,38433,167
2019-04-21 21:00,41.65,37681,192
2019-04-21 22:00,39.53,36251,218
2019-04-21 23:00,38.39,33618,337
2019-04-22 00:00,37.41,33151,401
2019-04-22 01:00,37.11,33152,497
2019-04-22 02:00,37.25,33258,580
2019-04-22 03:00,36.52,33548,661
2019-04-22 04:00,37.5,33891,772
2019-04-22 05:00,38.04,34385,858
2019-04-22 06:00,39.35,35241,877
2019-04-22 07:00,40.79,36076,849
2019-04-22 08:00,41.19,36740,876
2019-04-22 09:00,41.34,37128,978
2019-04-22 10:00,40.79,36971,1165
2019-04-22 11:00,40.01,36239,1434
2019-04-22 12:00,39.51,35754,1703
2019-04-22 13:00,38.02,35316,2002
2019-04-22 14:00,38.18,35126,2293
2019-04-22 15:00,38.86,35422,2557
2019-04-22 16:00,39.91,35862,2718
